"Type","Source","Destination","Size (Bytes)"
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_13235983d1d44cb3b8de8ee61f074c94~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_13235983d1d44cb3b8de8ee61f074c94~mv2.webp","158976"
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_13235983d1d44cb3b8de8ee61f074c94~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_13235983d1d44cb3b8de8ee61f074c94~mv2.webp","158976"
"Image","https://www.lifeusa.org/no/tags/orphans","https://static.wixstatic.com/media/6df904_ad1ae9772b3f400ea66310b126d38671~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_ad1ae9772b3f400ea66310b126d38671~mv2.webp","176390"
"Image","https://www.lifeusa.org/no/tags/orphan-sponsorship","https://static.wixstatic.com/media/6df904_ad1ae9772b3f400ea66310b126d38671~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_ad1ae9772b3f400ea66310b126d38671~mv2.webp","176390"
"Image","https://www.lifeusa.org/no/tags/palestine","https://static.wixstatic.com/media/6df904_34346eab564e4de6b51e30a81df2bea5~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_34346eab564e4de6b51e30a81df2bea5~mv2.webp","166390"
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_34346eab564e4de6b51e30a81df2bea5~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_34346eab564e4de6b51e30a81df2bea5~mv2.webp","166390"
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_34346eab564e4de6b51e30a81df2bea5~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_34346eab564e4de6b51e30a81df2bea5~mv2.webp","166390"
"Image","https://www.lifeusa.org/no/tags/palestine","https://static.wixstatic.com/media/6df904_a0ec9099343a4646a6be360dc666d892~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_a0ec9099343a4646a6be360dc666d892~mv2.webp","170621"
"Image","https://www.lifeusa.org/no/tags/orphan-sponsorship","https://static.wixstatic.com/media/6df904_a0ec9099343a4646a6be360dc666d892~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_a0ec9099343a4646a6be360dc666d892~mv2.webp","170621"
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_a0ec9099343a4646a6be360dc666d892~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_a0ec9099343a4646a6be360dc666d892~mv2.webp","170621"
"Image","https://www.lifeusa.org/no/tags/palestine","https://static.wixstatic.com/media/6df904_c5e491520a384473bd2c05eeb388b237~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_c5e491520a384473bd2c05eeb388b237~mv2.webp","154524"
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_c5e491520a384473bd2c05eeb388b237~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_c5e491520a384473bd2c05eeb388b237~mv2.webp","154524"
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_c5e491520a384473bd2c05eeb388b237~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_c5e491520a384473bd2c05eeb388b237~mv2.webp","154524"
"Image","https://www.lifeusa.org/no/tags/palestine","https://static.wixstatic.com/media/6df904_deee24b626da4206ae4b7966a1ef5346~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_deee24b626da4206ae4b7966a1ef5346~mv2.webp","150428"
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_deee24b626da4206ae4b7966a1ef5346~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_deee24b626da4206ae4b7966a1ef5346~mv2.webp","150428"
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_deee24b626da4206ae4b7966a1ef5346~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_deee24b626da4206ae4b7966a1ef5346~mv2.webp","150428"
"Image","https://www.lifeusa.org/no/tags/palestine","https://static.wixstatic.com/media/6df904_818438da5fa642219d62737c29e448e9~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_818438da5fa642219d62737c29e448e9~mv2.webp","142333"
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_818438da5fa642219d62737c29e448e9~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_818438da5fa642219d62737c29e448e9~mv2.webp","142333"
"Image","https://www.lifeusa.org/no/tags/water-tanks","https://static.wixstatic.com/media/6df904_818438da5fa642219d62737c29e448e9~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_818438da5fa642219d62737c29e448e9~mv2.webp","142333"
"Image","https://www.lifeusa.org/no/tags/palestine","https://static.wixstatic.com/media/6df904_8e85c852eba0405b8b96fdc10865f82b~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_8e85c852eba0405b8b96fdc10865f82b~mv2.webp","160558"
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_8e85c852eba0405b8b96fdc10865f82b~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_8e85c852eba0405b8b96fdc10865f82b~mv2.webp","160558"
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_8e85c852eba0405b8b96fdc10865f82b~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_8e85c852eba0405b8b96fdc10865f82b~mv2.webp","160558"
"Image","https://www.lifeusa.org/no/tags/palestine","https://static.wixstatic.com/media/6df904_1200959b458042989c12332d74187b89~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_1200959b458042989c12332d74187b89~mv2.webp","167115"
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_1200959b458042989c12332d74187b89~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_1200959b458042989c12332d74187b89~mv2.webp","167115"
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_1200959b458042989c12332d74187b89~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_1200959b458042989c12332d74187b89~mv2.webp","167115"
"Image","https://www.lifeusa.org/no/tags/orphan-sponsorship","https://static.wixstatic.com/media/4dc3f8_20020539d77544b690b7e9f10e789c1f~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/4dc3f8_20020539d77544b690b7e9f10e789c1f~mv2.webp","171293"
"Image","https://www.lifeusa.org/no/tags/community-development","https://static.wixstatic.com/media/4dc3f8_20020539d77544b690b7e9f10e789c1f~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/4dc3f8_20020539d77544b690b7e9f10e789c1f~mv2.webp","171293"
"Image","https://www.lifeusa.org/no/tags/syria-1","https://static.wixstatic.com/media/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.webp","165367"
"Image","https://www.lifeusa.org/no/tags/earthquake","https://static.wixstatic.com/media/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.webp","165367"
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.webp","165367"
"Image","https://www.lifeusa.org/no/tags/turkey","https://static.wixstatic.com/media/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.webp","165367"
"Image","https://www.lifeusa.org/no/tags/syria-1","https://static.wixstatic.com/media/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.webp","118790"
"Image","https://www.lifeusa.org/no/tags/earthquake","https://static.wixstatic.com/media/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.webp","118790"
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.webp","118790"
"Image","https://www.lifeusa.org/no/tags/turkey","https://static.wixstatic.com/media/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_5e974074d8e74891968c30b8bae4ab56~mv2.webp","118790"
"Image","https://www.lifeusa.org/no/tags/syria-1","https://static.wixstatic.com/media/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.webp","156781"
"Image","https://www.lifeusa.org/no/tags/community-development","https://static.wixstatic.com/media/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.webp","156781"
"Image","https://www.lifeusa.org/no/tags/education","https://static.wixstatic.com/media/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_4189189d47954a2f8cbfffb98c67d681~mv2.webp","156781"
"Image","https://www.lifeusa.org/no/tags/refugee","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","105003"
"Image","https://www.lifeusa.org/no/tags/refugee-assistance","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","105003"
"Image","https://www.lifeusa.org/no/tags/rohingya","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","105003"
"Image","https://www.lifeusa.org/no/tags/health","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","105003"
"Image","https://www.lifeusa.org/no/tags/bangladesh-1","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","105003"
"Image","https://www.lifeusa.org/no/tags/refugee","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","168376"
"Image","https://www.lifeusa.org/no/tags/refugee-assistance","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","168376"
"Image","https://www.lifeusa.org/no/tags/rohingya","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","168376"
"Image","https://www.lifeusa.org/no/tags/health","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","168376"
"Image","https://www.lifeusa.org/no/tags/bangladesh-1","https://static.wixstatic.com/media/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_6ab46a7f86af4efdaf00a18d77988252~mv2.webp","168376"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/6df904_575be55f432f48428a33925cfd235799~mv2.png/v1/fill/w_460,h_342,fp_0.50_0.50/6df904_575be55f432f48428a33925cfd235799~mv2.png","410881"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/6df904_9f45c16f3c4d45e985367e11426950c2~mv2.png/v1/fill/w_461,h_341,fp_0.50_0.50/6df904_9f45c16f3c4d45e985367e11426950c2~mv2.png","341574"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/4dc3f8_20020539d77544b690b7e9f10e789c1f~mv2.png/v1/fill/w_916,h_611,al_c,q_90,enc_avif,quality_auto/4dc3f8_20020539d77544b690b7e9f10e789c1f~mv2.png","1571223"
"Image","https://www.lifeusa.org/post/the-leading-causes-of-orphans-today","https://static.wixstatic.com/media/4dc3f8_20020539d77544b690b7e9f10e789c1f~mv2.png/v1/fill/w_916,h_611,al_c,q_90,enc_avif,quality_auto/4dc3f8_20020539d77544b690b7e9f10e789c1f~mv2.png","1571223"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/6df904_5a521035640a40938b57b2492d81232c~mv2.png/v1/fill/w_515,h_342,fp_0.50_0.50/6df904_5a521035640a40938b57b2492d81232c~mv2.png","483540"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/6df904_3bef159af66545a194e384bd8077e1b7~mv2.png/v1/fill/w_533,h_294,fp_0.50_0.50/6df904_3bef159af66545a194e384bd8077e1b7~mv2.png","411840"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/6df904_cdb4a892daea49dd866b1daf0284c8a7~mv2.png/v1/fill/w_442,h_294,fp_0.50_0.50/6df904_cdb4a892daea49dd866b1daf0284c8a7~mv2.png","359467"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/6df904_5a521035640a40938b57b2492d81232c~mv2.png/v1/fill/w_377,h_250,al_c,blur_30/6df904_5a521035640a40938b57b2492d81232c~mv2.png","136427"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/6df904_a0ec9099343a4646a6be360dc666d892~mv2.png/v1/fill/w_617,h_421,al_c,q_85,enc_avif,quality_auto/6df904_a0ec9099343a4646a6be360dc666d892~mv2.png","645989"
"Image","https://www.lifeusa.org/post/who-will-watch-over-the-orphans-of-gaza","https://static.wixstatic.com/media/6df904_a0ec9099343a4646a6be360dc666d892~mv2.png/v1/fill/w_617,h_421,al_c,q_85,enc_avif,quality_auto/6df904_a0ec9099343a4646a6be360dc666d892~mv2.png","645989"
"Image","https://www.lifeusa.org/post/let-them-play-life-gives-every-child-a-chance-to-be-a-child-at-the-global-orphan-eid-parties","https://static.wixstatic.com/media/6df904_cdb4a892daea49dd866b1daf0284c8a7~mv2.png/v1/fill/w_376,h_250,al_c,blur_30/6df904_cdb4a892daea49dd866b1daf0284c8a7~mv2.png","104810"
"Image","https://www.lifeusa.org/post/walk-532-59-miles-in-the-shoes-of-a-ukrainian-refugee","https://static.wixstatic.com/media/4dc3f8_21020878434e45f9836873cd54d6fb25~mv2.png/v1/fill/w_975,h_564,al_c,q_90,enc_avif,quality_auto/4dc3f8_21020878434e45f9836873cd54d6fb25~mv2.png","690495"
"Image","https://www.lifeusa.org/post/it-s-okay-to-cry-the-ukrainian-refugee-mental-health-crisis","https://static.wixstatic.com/media/4dc3f8_db076ff4e9664f969d727eeeddd8df33~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/4dc3f8_db076ff4e9664f969d727eeeddd8df33~mv2.png","573365"
"Image","https://www.lifeusa.org/post/walk-532-59-miles-in-the-shoes-of-a-ukrainian-refugee","https://static.wixstatic.com/media/4dc3f8_c24bc8a855674b9dac338039ff1880df~mv2.png/v1/fill/w_881,h_568,al_c,q_90,enc_avif,quality_auto/4dc3f8_c24bc8a855674b9dac338039ff1880df~mv2.png","1039161"
"Image","https://www.lifeusa.org/post/it-s-okay-to-cry-the-ukrainian-refugee-mental-health-crisis","https://static.wixstatic.com/media/4dc3f8_f11770ff75bb45008de2997e28e37f4f~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/4dc3f8_f11770ff75bb45008de2997e28e37f4f~mv2.png","1786750"
"Image","https://www.lifeusa.org/post/it-s-okay-to-cry-the-ukrainian-refugee-mental-health-crisis","https://static.wixstatic.com/media/4dc3f8_7e36f5770513470a84cef25b04276a5a~mv2.png/v1/fill/w_975,h_610,al_c,q_90,enc_avif,quality_auto/4dc3f8_7e36f5770513470a84cef25b04276a5a~mv2.png","332713"
"Image","https://www.lifeusa.org/post/life-continues-to-provide-emergency-aid-in-gaza","https://static.wixstatic.com/media/6df904_d94f849e8f4c410baffa7d1c5a9a3bf1~mv2.png/v1/fill/w_441,h_354,fp_0.50_0.50/6df904_d94f849e8f4c410baffa7d1c5a9a3bf1~mv2.png","337658"
"Image","https://www.lifeusa.org/post/the-crucial-role-of-humanitarian-organizations-in-conflict-zones","https://static.wixstatic.com/media/6df904_9c0576c2160f46a6af9f2af5ca4d5982~mv2.png/v1/fill/w_869,h_576,al_c,q_90,enc_avif,quality_auto/6df904_9c0576c2160f46a6af9f2af5ca4d5982~mv2.png","946445"
"Image","https://www.lifeusa.org/post/the-crucial-role-of-humanitarian-organizations-in-conflict-zones","https://static.wixstatic.com/media/6df904_ca637a336127444d948aaa0424a9f295~mv2.png/v1/fill/w_865,h_649,al_c,q_90,enc_avif,quality_auto/6df904_ca637a336127444d948aaa0424a9f295~mv2.png","1254069"
"Image","https://www.lifeusa.org/post/the-crucial-role-of-humanitarian-organizations-in-conflict-zones","https://static.wixstatic.com/media/6df904_c4aa0b13ec054a53a2b57aa2f5081d85~mv2.png/v1/fill/w_867,h_741,al_c,q_90,enc_avif,quality_auto/6df904_c4aa0b13ec054a53a2b57aa2f5081d85~mv2.png","1084146"
"Image","https://www.lifeusa.org/post/life-distributes-water-tanks-to-families-in-the-gaza-strip","https://static.wixstatic.com/media/6df904_818438da5fa642219d62737c29e448e9~mv2.png/v1/fill/w_323,h_323,fp_0.50_0.50/6df904_818438da5fa642219d62737c29e448e9~mv2.png","218830"
"Image","https://www.lifeusa.org/post/life-distributes-water-tanks-to-families-in-the-gaza-strip","https://static.wixstatic.com/media/6df904_e9f2f74fc6ab4f18b32c20239caa272a~mv2.png/v1/fill/w_324,h_323,fp_0.50_0.50/6df904_e9f2f74fc6ab4f18b32c20239caa272a~mv2.png","204058"
"Image","https://www.lifeusa.org/post/life-distributes-water-tanks-to-families-in-the-gaza-strip","https://static.wixstatic.com/media/6df904_2ca3a1273b27485aae02550f620e4a92~mv2.png/v1/fill/w_323,h_323,fp_0.50_0.50/6df904_2ca3a1273b27485aae02550f620e4a92~mv2.png","241900"
"Image","https://www.lifeusa.org/gaza","https://static.wixstatic.com/media/6df904_a1078bdd11f645c5af88a2c8b3ea2675~mv2.jpg/v1/fill/w_982,h_420,fp_0.43_0.3,q_90,enc_avif,quality_auto/6df904_a1078bdd11f645c5af88a2c8b3ea2675~mv2.jpg","116272"
"Image","https://www.lifeusa.org/gaza","https://static.wixstatic.com/media/c1c8c5_11229c22573c4e1b9adda5dd710aff29~mv2.jpeg/v1/fill/w_982,h_420,q_90,enc_avif,quality_auto/c1c8c5_11229c22573c4e1b9adda5dd710aff29~mv2.jpeg","109700"
"Image","https://www.lifeusa.org/gaza","https://static.wixstatic.com/media/6df904_adee985e151744819bef5e546b6dd925~mv2.jpg/v1/fill/w_982,h_420,fp_0.29_0.25,q_90,enc_avif,quality_auto/6df904_adee985e151744819bef5e546b6dd925~mv2.jpg","113218"
"Image","https://www.lifeusa.org/gaza","https://static.wixstatic.com/media/6df904_b8da9e1adbb04f628a2cb2ab6e78ecde~mv2.jpg/v1/fill/w_982,h_420,fp_0.43_0.16,q_90,enc_avif,quality_auto/6df904_b8da9e1adbb04f628a2cb2ab6e78ecde~mv2.jpg","162887"
"Image","https://www.lifeusa.org/post/hearing-aids-colorado","https://static.wixstatic.com/media/6df904_5c89b2a526c64b12b756651df88bdbdc~mv2.png/v1/fill/w_467,h_277,fp_0.50_0.50/6df904_5c89b2a526c64b12b756651df88bdbdc~mv2.png","289927"
"Image","https://www.lifeusa.org/gaza","https://static.wixstatic.com/media/c1c8c5_021c7ad955984366a5908143cd431deb~mv2.jpg/v1/fill/w_982,h_420,q_90,enc_avif,quality_auto/c1c8c5_021c7ad955984366a5908143cd431deb~mv2.jpg","121697"
"Image","https://www.lifeusa.org/post/hearing-aids-colorado","https://static.wixstatic.com/media/6df904_5c89b2a526c64b12b756651df88bdbdc~mv2.png/v1/fill/w_420,h_250,al_c,blur_30/6df904_5c89b2a526c64b12b756651df88bdbdc~mv2.png","127538"
"Image","https://www.lifeusa.org/post/hearing-aids-colorado","https://static.wixstatic.com/media/6df904_30a5b8df381342949217c279c4974f12~mv2.png/v1/fill/w_445,h_250,al_c,blur_30/6df904_30a5b8df381342949217c279c4974f12~mv2.png","132672"
"Image","https://www.lifeusa.org/post/hearing-for-the-first-time-in-years","https://static.wixstatic.com/media/6df904_f141f1bef4294f159295fe941b6741dc~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/6df904_f141f1bef4294f159295fe941b6741dc~mv2.png","432860"
"Image","https://www.lifeusa.org/post/hearing-for-the-first-time-in-years","https://static.wixstatic.com/media/6df904_d2842a8af00749d39549aa98cba34f1c~mv2.png/v1/fill/w_908,h_821,al_c,q_90,enc_avif,quality_auto/6df904_d2842a8af00749d39549aa98cba34f1c~mv2.png","1170120"
"Image","https://www.lifeusa.org/post/hearing-aids-colorado","https://static.wixstatic.com/media/6df904_30a5b8df381342949217c279c4974f12~mv2.png/v1/fill/w_493,h_277,fp_0.50_0.50/6df904_30a5b8df381342949217c279c4974f12~mv2.png","332563"
"Image","https://www.lifeusa.org/post/hearing-for-the-first-time-in-years","https://static.wixstatic.com/media/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.png","1439098"
"Image","https://www.lifeusa.org/post/making-houses-into-homes","https://static.wixstatic.com/media/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.png/v1/fill/w_975,h_779,al_c,q_90,enc_avif,quality_auto/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.png","1656839"
"Image","https://www.lifeusa.org/post/making-houses-into-homes","https://static.wixstatic.com/media/6df904_5a20650c50084d66a0268b05edf29764~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/6df904_5a20650c50084d66a0268b05edf29764~mv2.png","1303231"
"Image","https://www.lifeusa.org/post/making-houses-into-homes","https://static.wixstatic.com/media/6df904_8b92688f05e8415186f16d1bc33dd009~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/6df904_8b92688f05e8415186f16d1bc33dd009~mv2.png","1303676"
"Image","https://www.lifeusa.org/post/making-houses-into-homes","https://static.wixstatic.com/media/6df904_344ceaed399c407eaa6944024532d4f9~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/6df904_344ceaed399c407eaa6944024532d4f9~mv2.png","1157381"
"Image","https://www.lifeusa.org/post/making-houses-into-homes","https://static.wixstatic.com/media/6df904_97e67f5d755c45748b73b110cdde67ae~mv2.png/v1/fill/w_975,h_802,al_c,q_90,enc_avif,quality_auto/6df904_97e67f5d755c45748b73b110cdde67ae~mv2.png","1254451"
"Image","https://www.lifeusa.org/post/food-packages-maryland","https://static.wixstatic.com/media/6df904_4a67bbe751e64a678d64aef136d56706~mv2.png/v1/fill/w_313,h_313,fp_0.50_0.50/6df904_4a67bbe751e64a678d64aef136d56706~mv2.png","242389"
"Image","https://www.lifeusa.org/post/food-packages-maryland","https://static.wixstatic.com/media/6df904_6b072839d78b4c57a014564c8615cbb7~mv2.png/v1/fill/w_313,h_313,fp_0.50_0.50/6df904_6b072839d78b4c57a014564c8615cbb7~mv2.png","257412"
"Image","https://www.lifeusa.org/post/food-packages-maryland","https://static.wixstatic.com/media/6df904_55761ec7cd5d425b8270c9ba875ebf2f~mv2.png/v1/fill/w_314,h_313,fp_0.50_0.50/6df904_55761ec7cd5d425b8270c9ba875ebf2f~mv2.png","236048"
"Image","https://www.lifeusa.org/post/queen-elizabeth-ii-a-lifetime-of-charity","https://static.wixstatic.com/media/6df904_5e7cb0e67d4e40d2a59798c9a0895ab8~mv2.jpg/v1/fill/w_980,h_802,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/6df904_5e7cb0e67d4e40d2a59798c9a0895ab8~mv2.jpg","291051"
